Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Among all the aroma compounds, 9 key ones were identified in all samples, including ethyl 2 - methylbutanoate, butyl acetate, 1 - butanol, ethyl hexanoate, 1 - hexanol, butanoic acid, beta - damascenone, hexanoic acid, and octanoic acid.	ethyl 2 - methylbutanoate,84,109,Chemical/Drug	butyl acetate,111,124,Chemical/Drug	1 - butanol,126,137,Chemical/Drug	ethyl hexanoate,139,154,Chemical/Drug	1 - hexanol,156,167,Chemical/Drug	butanoic acid,169,182,Chemical/Drug	beta - damascenone,184,202,Chemical/Drug	hexanoic acid,204,217,Chemical/Drug	octanoic acid,223,236,Chemical/Drug	"[{""token"": ""ethyl 2 - methylbutanoate"", ""start_span"": 84, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""butyl acetate"", ""start_span"": 111, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""1 - butanol"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""ethyl hexanoate"", ""start_span"": 139, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""1 - hexanol"", ""start_span"": 156, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""butanoic acid"", ""start_span"": 169, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""beta - damascenone"", ""start_span"": 184, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""hexanoic acid"", ""start_span"": 204, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""octanoic acid"", ""start_span"": 223, ""end_span"": 236, ""type"": ""Chemical/Drug""}]"	train
Two new phenolic glycosides, linamarin gallate ( 1) and walsuraside B ( 2), together with nine known compounds, catechin ( 3), epicatechin ( 4), epicatechin 3 - O - gallate ( 5), epicatechin 3 - O - ( 3 - O - methyl) gallate ( 6), epicatechin 3 - O - ( 3, 5 - O - dimethyl) gallate ( 7), epicatechin 3 - O - ( 3, 4, 5 - O - trimethyl) gallate ( 8), quercetin 3 - O - beta - d - glucopyranoside ( 9), rutin ( 10), and peltatoside ( 11), were isolated from the leafy twigs of Nigerian mistletoe Loranthus micranthus ( Linn.) parasitic on Hevea brasiliensis.	phenolic glycosides,8,27,Chemical/Drug	linamarin gallate,29,46,Chemical/Drug	walsuraside B,56,69,Chemical/Drug	catechin,112,120,Chemical/Drug	epicatechin,127,138,Chemical/Drug	epicatechin 3 - O - gallate,145,172,Chemical/Drug	quercetin 3 - O - beta - d - glucopyranoside,349,393,Chemical/Drug	rutin,400,405,Chemical/Drug	peltatoside,417,428,Chemical/Drug	"[{""token"": ""phenolic glycosides"", ""start_span"": 8, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""linamarin gallate"", ""start_span"": 29, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""walsuraside B"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""catechin"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""epicatechin"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""epicatechin 3 - O - gallate"", ""start_span"": 145, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""quercetin 3 - O - beta - d - glucopyranoside"", ""start_span"": 349, ""end_span"": 393, ""type"": ""Chemical/Drug""}, {""token"": ""rutin"", ""start_span"": 400, ""end_span"": 405, ""type"": ""Chemical/Drug""}, {""token"": ""peltatoside"", ""start_span"": 417, ""end_span"": 428, ""type"": ""Chemical/Drug""}]"	train
In order to elucidate the differences between the in vivo and in vitro pharmacological characteristics of CPZ, we used a radioreceptor assay to measure the anti - D2 activity and the anti - 5 - HT2A activity of CPZ and five major metabolites of CPZ, and compared the results to the anti - D2 activity and anti - 5 - HT2A activity of risperidone, zotepine, perospirone, the major metabolites of each of these drugs, and olanzapine, bromperidol, and haloperidol.	CPZ,106,109,Chemical/Drug	CPZ,211,214,Chemical/Drug	CPZ,245,248,Chemical/Drug	risperidone,333,344,Chemical/Drug	zotepine,346,354,Chemical/Drug	perospirone,356,367,Chemical/Drug	olanzapine,419,429,Chemical/Drug	bromperidol,431,442,Chemical/Drug	haloperidol,448,459,Chemical/Drug	"[{""token"": ""CPZ"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""CPZ"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Chemical/Drug""}, {""token"": ""CPZ"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 333, ""end_span"": 344, ""type"": ""Chemical/Drug""}, {""token"": ""zotepine"", ""start_span"": 346, ""end_span"": 354, ""type"": ""Chemical/Drug""}, {""token"": ""perospirone"", ""start_span"": 356, ""end_span"": 367, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 419, ""end_span"": 429, ""type"": ""Chemical/Drug""}, {""token"": ""bromperidol"", ""start_span"": 431, ""end_span"": 442, ""type"": ""Chemical/Drug""}, {""token"": ""haloperidol"", ""start_span"": 448, ""end_span"": 459, ""type"": ""Chemical/Drug""}]"	train
The known compounds were characterised as n - tetracosane, beta - sitosteryl stearate, eicosanoic acid, stigmasterol, beta - sitosterol, racemosol, octacosyl ferulate, de - O - methyl racemosol, lupeol and 1, 7, 8, 12b - tetrahydro - 2, 2, 4 - trimethyl - 2H - benzo [ 6, 7] cyclohepta [ 1, 2, 3 - de] [ 1] benzopyran - 5, 10, 11 triol on the basis of spectroscopic data comparison with the literature value.	n - tetracosane,42,57,Chemical/Drug	beta - sitosteryl stearate,59,85,Chemical/Drug	eicosanoic acid,87,102,Chemical/Drug	stigmasterol,104,116,Chemical/Drug	beta - sitosterol,118,135,Chemical/Drug	racemosol,137,146,Chemical/Drug	octacosyl ferulate,148,166,Chemical/Drug	de - O - methyl racemosol,168,193,Chemical/Drug	lupeol,195,201,Chemical/Drug	"[{""token"": ""n - tetracosane"", ""start_span"": 42, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""beta - sitosteryl stearate"", ""start_span"": 59, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""eicosanoic acid"", ""start_span"": 87, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""stigmasterol"", ""start_span"": 104, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""beta - sitosterol"", ""start_span"": 118, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""racemosol"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""octacosyl ferulate"", ""start_span"": 148, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""de - O - methyl racemosol"", ""start_span"": 168, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""lupeol"", ""start_span"": 195, ""end_span"": 201, ""type"": ""Chemical/Drug""}]"	train
The primary efficacy parameter was urinary deoxypyridinoline ( DPYR) levels, and serum osteocalcin ( OSC), bone - specific alkaline phosphatase ( BALP), urinary cross - linked C - telopeptide of type - 1 collagen ( CTx), urinary cross - linked N - telopeptide of type - 1 collagen ( NTx), calcium ( Ca), and phosphorus ( P) levels, which were evaluated for comparison before and after administration of Polycalcium.	deoxypyridinoline,43,60,Chemical/Drug	DPYR,63,67,Chemical/Drug	C,103,104,Chemical/Drug	N,244,245,Chemical/Drug	calcium,289,296,Chemical/Drug	Ca,299,301,Chemical/Drug	phosphorus,308,318,Chemical/Drug	P,321,322,Chemical/Drug	Polycalcium,403,414,Chemical/Drug	"[{""token"": ""deoxypyridinoline"", ""start_span"": 43, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""DPYR"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 103, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 244, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 289, ""end_span"": 296, ""type"": ""Chemical/Drug""}, {""token"": ""Ca"", ""start_span"": 299, ""end_span"": 301, ""type"": ""Chemical/Drug""}, {""token"": ""phosphorus"", ""start_span"": 308, ""end_span"": 318, ""type"": ""Chemical/Drug""}, {""token"": ""P"", ""start_span"": 321, ""end_span"": 322, ""type"": ""Chemical/Drug""}, {""token"": ""Polycalcium"", ""start_span"": 403, ""end_span"": 414, ""type"": ""Chemical/Drug""}]"	train
Of the non - flavonoid phytochemicals tested, berberine, celastrol, ellagic acid, limonin, oleanolic acid, propyl gallate, sinapic acid and ursolic acid demonstrated significant inhibition of ABCG2 - mediated transport.	flavonoid,13,22,Chemical/Drug	berberine,46,55,Chemical/Drug	celastrol,57,66,Chemical/Drug	ellagic acid,68,80,Chemical/Drug	limonin,82,89,Chemical/Drug	oleanolic acid,91,105,Chemical/Drug	propyl gallate,107,121,Chemical/Drug	sinapic acid,123,135,Chemical/Drug	ursolic acid,140,152,Chemical/Drug	"[{""token"": ""flavonoid"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""berberine"", ""start_span"": 46, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""celastrol"", ""start_span"": 57, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""ellagic acid"", ""start_span"": 68, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""limonin"", ""start_span"": 82, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""oleanolic acid"", ""start_span"": 91, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""propyl gallate"", ""start_span"": 107, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""sinapic acid"", ""start_span"": 123, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""ursolic acid"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Chemical/Drug""}]"	train
Glutathione ( GSH) and malondialdehyde ( MDA) levels in serum and GSH and MDA levels and superoxide dismutase ( SOD) and glutathione peroxidase ( GSH - Px) activities in liver and kidney tissues were measured spectrophotometrical.	Glutathione,0,11,Chemical/Drug	GSH,14,17,Chemical/Drug	malondialdehyde,23,38,Chemical/Drug	MDA,41,44,Chemical/Drug	GSH,66,69,Chemical/Drug	MDA,74,77,Chemical/Drug	superoxide,89,99,Chemical/Drug	glutathione,121,132,Chemical/Drug	GSH,146,149,Chemical/Drug	"[{""token"": ""Glutathione"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 23, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 121, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Chemical/Drug""}]"	train
With respect to the effects of sex and age on the blood lead, serum creatinine, and serum urea nitrogen levels, data analysis revealed there was a tendency for higher blood lead, serum creatinine, and serum urea nitrogen levels in females than in males, and the levels of blood lead, serum creatinine, and serum urea nitrogen increased among older residents.	creatinine,68,78,Chemical/Drug	urea,90,94,Chemical/Drug	nitrogen,95,103,Chemical/Drug	creatinine,185,195,Chemical/Drug	urea,207,211,Chemical/Drug	nitrogen,212,220,Chemical/Drug	creatinine,290,300,Chemical/Drug	urea,312,316,Chemical/Drug	nitrogen,317,325,Chemical/Drug	"[{""token"": ""creatinine"", ""start_span"": 68, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 95, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 185, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 212, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 290, ""end_span"": 300, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 312, ""end_span"": 316, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 317, ""end_span"": 325, ""type"": ""Chemical/Drug""}]"	train
This study was aimed to compare the in vitro effects of 3 - methyl - 1 - phenyl - 2 - ( phenylseleno) oct - 2 - en - 1 - one ( C21H2HOSe; organoselenium) and sodium selenate ( inorganic Se) on adenosine deaminase ( ADA) activity, cell viability, lipid peroxidation, scavenger of nitric oxide ( NO) and nonprotein thiols ( NP - SH) content in the cerebral cortex slices of the young rats.	C21H2HOSe,127,136,Chemical/Drug	organoselenium,138,152,Chemical/Drug	sodium selenate,158,173,Chemical/Drug	Se,186,188,Chemical/Drug	adenosine,193,202,Chemical/Drug	nitric oxide,279,291,Chemical/Drug	NO,294,296,Chemical/Drug	thiols,313,319,Chemical/Drug	SH,327,329,Chemical/Drug	"[{""token"": ""C21H2HOSe"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""organoselenium"", ""start_span"": 138, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""sodium selenate"", ""start_span"": 158, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 186, ""end_span"": 188, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 193, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 279, ""end_span"": 291, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 294, ""end_span"": 296, ""type"": ""Chemical/Drug""}, {""token"": ""thiols"", ""start_span"": 313, ""end_span"": 319, ""type"": ""Chemical/Drug""}, {""token"": ""SH"", ""start_span"": 327, ""end_span"": 329, ""type"": ""Chemical/Drug""}]"	train
Two new tryptophan derivatives, N - sulfonyl - L - tryptophan ( tryptorheedei A) ( 1) and 3 - ( N - sulfonylindolyl) - D - lactic acid ( tryptorheedei B) ( 2) together with the known 5 - O - beta - D - glucopyranosyl - 2 - hydroxyphenylacetic acid ( 3), 1 - O - methylglucopyranosid, entadamide A, homogentisic acid and 3 - O - beta - D - glucopyranosyl - beta - sitosterol, were isolated from the seed kernels of Entada rheedei ( Mimosaceae).	tryptophan,8,18,Chemical/Drug	N - sulfonyl - L - tryptophan,32,61,Chemical/Drug	tryptorheedei A,64,79,Chemical/Drug	tryptorheedei B,137,152,Chemical/Drug	5 - O - beta - D - glucopyranosyl - 2 - hydroxyphenylacetic acid,183,247,Chemical/Drug	1 - O - methylglucopyranosid,254,282,Chemical/Drug	entadamide A,284,296,Chemical/Drug	homogentisic acid,298,315,Chemical/Drug	3 - O - beta - D - glucopyranosyl - beta - sitosterol,320,373,Chemical/Drug	"[{""token"": ""tryptophan"", ""start_span"": 8, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""N - sulfonyl - L - tryptophan"", ""start_span"": 32, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""tryptorheedei A"", ""start_span"": 64, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""tryptorheedei B"", ""start_span"": 137, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""5 - O - beta - D - glucopyranosyl - 2 - hydroxyphenylacetic acid"", ""start_span"": 183, ""end_span"": 247, ""type"": ""Chemical/Drug""}, {""token"": ""1 - O - methylglucopyranosid"", ""start_span"": 254, ""end_span"": 282, ""type"": ""Chemical/Drug""}, {""token"": ""entadamide A"", ""start_span"": 284, ""end_span"": 296, ""type"": ""Chemical/Drug""}, {""token"": ""homogentisic acid"", ""start_span"": 298, ""end_span"": 315, ""type"": ""Chemical/Drug""}, {""token"": ""3 - O - beta - D - glucopyranosyl - beta - sitosterol"", ""start_span"": 320, ""end_span"": 373, ""type"": ""Chemical/Drug""}]"	train
In this mini review, we summarize the construction of heterocyclic compounds libraries such as isoxazoles, oxadiazoles, triazoles, pyrimidines, pyrrolines, indolines, benzopyrans, furans etc. using organoselenium resins.	isoxazoles,95,105,Chemical/Drug	oxadiazoles,107,118,Chemical/Drug	triazoles,120,129,Chemical/Drug	pyrimidines,131,142,Chemical/Drug	pyrrolines,144,154,Chemical/Drug	indolines,156,165,Chemical/Drug	benzopyrans,167,178,Chemical/Drug	furans,180,186,Chemical/Drug	organoselenium,198,212,Chemical/Drug	"[{""token"": ""isoxazoles"", ""start_span"": 95, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""oxadiazoles"", ""start_span"": 107, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""triazoles"", ""start_span"": 120, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""pyrimidines"", ""start_span"": 131, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""pyrrolines"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""indolines"", ""start_span"": 156, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""benzopyrans"", ""start_span"": 167, ""end_span"": 178, ""type"": ""Chemical/Drug""}, {""token"": ""furans"", ""start_span"": 180, ""end_span"": 186, ""type"": ""Chemical/Drug""}, {""token"": ""organoselenium"", ""start_span"": 198, ""end_span"": 212, ""type"": ""Chemical/Drug""}]"	train
Among fifteen free amino acids detected, serine ( Ser), proline ( Pro), and methionine ( Met) increased, while asparagine ( Asp) decreased with an increase of the doses of SCN ( -) supplied.	amino acids,19,30,Chemical/Drug	serine,41,47,Chemical/Drug	Ser,50,53,Chemical/Drug	proline,56,63,Chemical/Drug	Pro,66,69,Chemical/Drug	methionine,76,86,Chemical/Drug	Met,89,92,Chemical/Drug	asparagine,111,121,Chemical/Drug	Asp,124,127,Chemical/Drug	"[{""token"": ""amino acids"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""serine"", ""start_span"": 41, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""Ser"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""proline"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""Pro"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""methionine"", ""start_span"": 76, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""Met"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""asparagine"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""Asp"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Chemical/Drug""}]"	train
In order to identify potential drug - drug interactions, codeine, fluconazole, ketamine, ketoconazole, methadone, morphine, valproic acid, and zidovudine were screened as inhibitors of R - and S - lorazepam glucuronidation by HLM.	codeine,57,64,Chemical/Drug	fluconazole,66,77,Chemical/Drug	ketamine,79,87,Chemical/Drug	ketoconazole,89,101,Chemical/Drug	methadone,103,112,Chemical/Drug	morphine,114,122,Chemical/Drug	valproic acid,124,137,Chemical/Drug	zidovudine,143,153,Chemical/Drug	R - and S - lorazepam,185,206,Chemical/Drug	"[{""token"": ""codeine"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""fluconazole"", ""start_span"": 66, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""ketamine"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""ketoconazole"", ""start_span"": 89, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""methadone"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""valproic acid"", ""start_span"": 124, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""zidovudine"", ""start_span"": 143, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""R - and S - lorazepam"", ""start_span"": 185, ""end_span"": 206, ""type"": ""Chemical/Drug""}]"	train
Nine phenolic acids, protocatechuic acid, p - hydroxybenzoic acid, ferulic acid, chlorogenic acid, vanillic acid, caffeic acid, vanillin, ortho - and para - coumaric acids, were identified and quantified.	phenolic acids,5,19,Chemical/Drug	protocatechuic acid,21,40,Chemical/Drug	p - hydroxybenzoic acid,42,65,Chemical/Drug	ferulic acid,67,79,Chemical/Drug	chlorogenic acid,81,97,Chemical/Drug	vanillic acid,99,112,Chemical/Drug	caffeic acid,114,126,Chemical/Drug	vanillin,128,136,Chemical/Drug	ortho - and para - coumaric acids,138,171,Chemical/Drug	"[{""token"": ""phenolic acids"", ""start_span"": 5, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""protocatechuic acid"", ""start_span"": 21, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""p - hydroxybenzoic acid"", ""start_span"": 42, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""ferulic acid"", ""start_span"": 67, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""chlorogenic acid"", ""start_span"": 81, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""vanillic acid"", ""start_span"": 99, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""caffeic acid"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""vanillin"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""ortho - and para - coumaric acids"", ""start_span"": 138, ""end_span"": 171, ""type"": ""Chemical/Drug""}]"	train
