Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
We show here that the plasma cell - specific repressor function, designated SIR ( suppressor of immune response genes), does not act directly on the transcription of class II genes, but instead on the transcription of the AIR - 1 gene, whose product, the class II transactivator ( CIITA), is fundamental for the regulation of the constitutive and inducible expression of MHC class II genes.	SIR,76,79,Gene/Protein	suppressor of immune response genes,82,117,Gene/Protein	class II genes,166,180,Gene/Protein	AIR - 1 gene,222,234,Gene/Protein	class II transactivator,255,278,Gene/Protein	CIITA,281,286,Gene/Protein	MHC class II genes,371,389,Gene/Protein	"[{""token"": ""SIR"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""suppressor of immune response genes"", ""start_span"": 82, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""class II genes"", ""start_span"": 166, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""AIR - 1 gene"", ""start_span"": 222, ""end_span"": 234, ""type"": ""Gene/Protein""}, {""token"": ""class II transactivator"", ""start_span"": 255, ""end_span"": 278, ""type"": ""Gene/Protein""}, {""token"": ""CIITA"", ""start_span"": 281, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""MHC class II genes"", ""start_span"": 371, ""end_span"": 389, ""type"": ""Gene/Protein""}]"	train
Effects of IL - 10 and IL - 4 on LPS - induced transcription factors ( AP - 1, NF - IL6 and NF - kappa B) which are involved in IL - 6 regulation.	IL - 10,11,18,Gene/Protein	IL - 4,23,29,Gene/Protein	transcription factors,47,68,Gene/Protein	AP - 1,71,77,Gene/Protein	NF - IL6,79,87,Gene/Protein	NF - kappa B,92,104,Gene/Protein	IL - 6,128,134,Gene/Protein	"[{""token"": ""IL - 10"", ""start_span"": 11, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 23, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 47, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""NF - IL6"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene/Protein""}]"	train
The use of the protein tyrosine kinase ( PTK) - specific inhibitor herbimycin A dramatically decreased cellular proliferation without altering the activity of the human immunodeficiency virus - 1 long terminal repeat ( HIV - 1 LTR), a promoter largely dependent on the binding of nuclear factor kappa B ( NF - kappa B).	protein tyrosine kinase,15,38,Gene/Protein	PTK,41,44,Gene/Protein	human immunodeficiency virus - 1 long terminal repeat,163,216,Gene/Protein	HIV - 1 LTR,219,230,Gene/Protein	promoter,235,243,Gene/Protein	nuclear factor kappa B,280,302,Gene/Protein	NF - kappa B,305,317,Gene/Protein	"[{""token"": ""protein tyrosine kinase"", ""start_span"": 15, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""PTK"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""human immunodeficiency virus - 1 long terminal repeat"", ""start_span"": 163, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 LTR"", ""start_span"": 219, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""promoter"", ""start_span"": 235, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor kappa B"", ""start_span"": 280, ""end_span"": 302, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 305, ""end_span"": 317, ""type"": ""Gene/Protein""}]"	train
By using 70Z / 3 - derived pre - B - cell lines either lacking or expressing human CD14 ( the LPS receptor), it was observed that expression of human CD14 imparted responsiveness to LPS but not to OspA or spirochetal lipopeptides ( assessed by induction of NF - kappa B and expression of surface immunoglobulin M).	human CD14,77,87,Gene/Protein	LPS receptor,94,106,Gene/Protein	human CD14,144,154,Gene/Protein	OspA,197,201,Gene/Protein	spirochetal lipopeptides,205,229,Gene/Protein	NF - kappa B,257,269,Gene/Protein	surface immunoglobulin M,288,312,Gene/Protein	"[{""token"": ""human CD14"", ""start_span"": 77, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""LPS receptor"", ""start_span"": 94, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""human CD14"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""OspA"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""spirochetal lipopeptides"", ""start_span"": 205, ""end_span"": 229, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 257, ""end_span"": 269, ""type"": ""Gene/Protein""}, {""token"": ""surface immunoglobulin M"", ""start_span"": 288, ""end_span"": 312, ""type"": ""Gene/Protein""}]"	train
The transcription factor, Nuclear Factor of Activated T cells ( NFAT) is a major target for p21ras and calcium signalling pathways in the IL - 2 gene and is induced by p21ras signals acting in synergy with calcium / calcineurin signals.	transcription factor,4,24,Gene/Protein	Nuclear Factor of Activated T cells,26,61,Gene/Protein	NFAT,64,68,Gene/Protein	p21ras,92,98,Gene/Protein	IL - 2 gene,138,149,Gene/Protein	p21ras,168,174,Gene/Protein	/ calcineurin,214,227,Gene/Protein	"[{""token"": ""transcription factor"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""Nuclear Factor of Activated T cells"", ""start_span"": 26, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""p21ras"", ""start_span"": 92, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 gene"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""p21ras"", ""start_span"": 168, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""/ calcineurin"", ""start_span"": 214, ""end_span"": 227, ""type"": ""Gene/Protein""}]"	train
Constitutively active MAPKK - 1 fully activates ERK - 2 and the transcription factor Elk - 1, but does not substitute for activated p21ras and synergize with calcium / calcineurin signals to induce NFAT.	MAPKK - 1,22,31,Gene/Protein	ERK - 2,48,55,Gene/Protein	transcription factor,64,84,Gene/Protein	Elk - 1,85,92,Gene/Protein	p21ras,132,138,Gene/Protein	/ calcineurin,166,179,Gene/Protein	NFAT,198,202,Gene/Protein	"[{""token"": ""MAPKK - 1"", ""start_span"": 22, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""ERK - 2"", ""start_span"": 48, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 64, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""Elk - 1"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""p21ras"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""/ calcineurin"", ""start_span"": 166, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Gene/Protein""}]"	train
In NK3. 3 cells, IL - 2 induced comparable formation of c - fos promoter sis - inducible element IFN - gamma - activated sequence - binding complexes containing STAT3 alone with complexes containing STAT3 and STAT1 alpha, while in preactivated primary NK cells, it preferentially induced complexes containing STAT3 and STAT1 alpha.	IL - 2,17,23,Gene/Protein	c - fos promoter sis - inducible element IFN - gamma - activated sequence - binding complexes,56,149,Gene/Protein	STAT3,161,166,Gene/Protein	STAT3,199,204,Gene/Protein	STAT1 alpha,209,220,Gene/Protein	STAT3,309,314,Gene/Protein	STAT1 alpha,319,330,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""c - fos promoter sis - inducible element IFN - gamma - activated sequence - binding complexes"", ""start_span"": 56, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 199, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 209, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 309, ""end_span"": 314, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 319, ""end_span"": 330, ""type"": ""Gene/Protein""}]"	train
Cytokines that bind to the interleukin - 2 ( IL - 2) receptor common gamma chain ( gamma c), including IL - 2, IL - 4, IL - 7, IL - 9, and IL - 15, are important for the growth and differentiation of T and B lymphocytes, natural killer cells, macrophages, and monoctyes.	Cytokines,0,9,Gene/Protein	gamma c,69,76,Gene/Protein	IL - 2,103,109,Gene/Protein	IL - 4,111,117,Gene/Protein	IL - 7,119,125,Gene/Protein	IL - 9,127,133,Gene/Protein	IL - 15,139,146,Gene/Protein	"[{""token"": ""Cytokines"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""gamma c"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 103, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 111, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""IL - 9"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15"", ""start_span"": 139, ""end_span"": 146, ""type"": ""Gene/Protein""}]"	train
To define the activation of the STAT5 homologues and lower molecular weight variant in human monocytes and monocytes differentiated into macrophages by culture in macrophage - CSF ( M - CSF), we measured the GM - CSF induced tyrosine phosphorylation of STAT5A, STAT5B, and any lower molecular weight STAT5 isoforms.	STAT5 homologues,32,48,Gene/Protein	macrophage - CSF,163,179,Gene/Protein	M - CSF,182,189,Gene/Protein	GM - CSF,208,216,Gene/Protein	STAT5A,253,259,Gene/Protein	STAT5B,261,267,Gene/Protein	STAT5 isoforms,300,314,Gene/Protein	"[{""token"": ""STAT5 homologues"", ""start_span"": 32, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""macrophage - CSF"", ""start_span"": 163, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""M - CSF"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""STAT5A"", ""start_span"": 253, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""STAT5B"", ""start_span"": 261, ""end_span"": 267, ""type"": ""Gene/Protein""}, {""token"": ""STAT5 isoforms"", ""start_span"": 300, ""end_span"": 314, ""type"": ""Gene/Protein""}]"	train
Whereas 94 - kD STAT5A was clearly tyrosine phosphorylated and bound to the enhancer element, the gamma response region ( GRR), of the Fc gamma RI gene, substantially less tyrosine phosphorylated STAT5B bound to the immobilized GRR element.	94 - kD STAT5A,8,22,Gene/Protein	enhancer element,76,92,Gene/Protein	gamma response region,98,119,Gene/Protein	GRR,122,125,Gene/Protein	Fc gamma RI gene,135,151,Gene/Protein	STAT5B,196,202,Gene/Protein	GRR element,228,239,Gene/Protein	"[{""token"": ""94 - kD STAT5A"", ""start_span"": 8, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""enhancer element"", ""start_span"": 76, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""gamma response region"", ""start_span"": 98, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""GRR"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""Fc gamma RI gene"", ""start_span"": 135, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""STAT5B"", ""start_span"": 196, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""GRR element"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Gene/Protein""}]"	train
Both IL - 13 and IL - 4 induced phosphorylation of IL - 4 STAT ( STAT6) but not STAT1, STAT3, or STAT5.	IL - 13,5,12,Gene/Protein	IL - 4,17,23,Gene/Protein	IL - 4 STAT,51,62,Gene/Protein	STAT6,65,70,Gene/Protein	STAT1,80,85,Gene/Protein	STAT3,87,92,Gene/Protein	STAT5,97,102,Gene/Protein	"[{""token"": ""IL - 13"", ""start_span"": 5, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 STAT"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Gene/Protein""}]"	train
The involvement of members of the PEBP2 / CBF family in chromosome translocations associated with acute myeloid leukemia, and in the transcriptional regulation of the myeloid - specific genes encoding for myeloperoxidase, elastase, and the colony - stimulating factor receptor, highlights the relevance of the regulation of the CD36 gene promoter in monocytic cells by members of the PEBP2 / CBF family.	PEBP2 / CBF family,34,52,Gene/Protein	myeloid - specific genes,167,191,Gene/Protein	myeloperoxidase,205,220,Gene/Protein	elastase,222,230,Gene/Protein	colony - stimulating factor receptor,240,276,Gene/Protein	CD36 gene promoter,328,346,Gene/Protein	PEBP2 / CBF family,384,402,Gene/Protein	"[{""token"": ""PEBP2 / CBF family"", ""start_span"": 34, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""myeloid - specific genes"", ""start_span"": 167, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""myeloperoxidase"", ""start_span"": 205, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""elastase"", ""start_span"": 222, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""colony - stimulating factor receptor"", ""start_span"": 240, ""end_span"": 276, ""type"": ""Gene/Protein""}, {""token"": ""CD36 gene promoter"", ""start_span"": 328, ""end_span"": 346, ""type"": ""Gene/Protein""}, {""token"": ""PEBP2 / CBF family"", ""start_span"": 384, ""end_span"": 402, ""type"": ""Gene/Protein""}]"	train
The immediate - early gene egr - 1 encodes a transcription factor ( EGR1) that links B - cell antigen receptor ( BCR) signals to downstream activation events through the regulation of previously unidentified target genes.	immediate - early gene,4,26,Gene/Protein	egr - 1,27,34,Gene/Protein	transcription factor,45,65,Gene/Protein	EGR1,68,72,Gene/Protein	B - cell antigen receptor,85,110,Gene/Protein	BCR,113,116,Gene/Protein	target genes,208,220,Gene/Protein	"[{""token"": ""immediate - early gene"", ""start_span"": 4, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""egr - 1"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 45, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""EGR1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""B - cell antigen receptor"", ""start_span"": 85, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""BCR"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""target genes"", ""start_span"": 208, ""end_span"": 220, ""type"": ""Gene/Protein""}]"	train
We have previously shown that a DNA - binding factor specific to adult hematopoietic cells ( polypryrimidine - binding factor, PYBF) binds to a pyrimidine - rich region 1 kb upstream from the human delta - globin - encoding gene ( HBD).	DNA - binding factor,32,52,Gene/Protein	polypryrimidine - binding factor,93,125,Gene/Protein	PYBF,127,131,Gene/Protein	pyrimidine - rich region,144,168,Gene/Protein	1 kb upstream,169,182,Gene/Protein	human delta - globin - encoding gene,192,228,Gene/Protein	HBD,231,234,Gene/Protein	"[{""token"": ""DNA - binding factor"", ""start_span"": 32, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""polypryrimidine - binding factor"", ""start_span"": 93, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""PYBF"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""pyrimidine - rich region"", ""start_span"": 144, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""1 kb upstream"", ""start_span"": 169, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""human delta - globin - encoding gene"", ""start_span"": 192, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""HBD"", ""start_span"": 231, ""end_span"": 234, ""type"": ""Gene/Protein""}]"	train
In the locus control region ( LCR) of the beta - globin locus, in vivo footprints on NF - E2 ( or AP - 1) and GATA - 1 motifs remained the same regardless of whether the fetal or the adult globin genes are expressed.	locus control region,7,27,Gene/Protein	LCR,30,33,Gene/Protein	beta - globin locus,42,61,Gene/Protein	NF - E2,85,92,Gene/Protein	AP - 1,98,104,Gene/Protein	GATA - 1 motifs,110,125,Gene/Protein	adult globin genes,183,201,Gene/Protein	"[{""token"": ""locus control region"", ""start_span"": 7, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""LCR"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""beta - globin locus"", ""start_span"": 42, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""NF - E2"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 98, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 1 motifs"", ""start_span"": 110, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""adult globin genes"", ""start_span"": 183, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
