Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
However, it does induce chemotaxis, trans - Matrigel migration, and secretion of matrix metalloproteinase 9 ( MMP - 9) and vascular endothelial growth factor ( VEGF) by these cells, and both SDF - 1 and TPO increase the adhesion of alpha ( IIb) beta ( 3) ( +) cells to fibrinogen and vitronectin.	metalloproteinase 9,88,107,Gene/Protein	MMP - 9,110,117,Gene/Protein	vascular endothelial growth factor,123,157,Gene/Protein	VEGF,160,164,Gene/Protein	SDF - 1,191,198,Gene/Protein	TPO,203,206,Gene/Protein	fibrinogen,269,279,Gene/Protein	vitronectin,284,295,Gene/Protein	"[{""token"": ""metalloproteinase 9"", ""start_span"": 88, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""MMP - 9"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 123, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""VEGF"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""SDF - 1"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""TPO"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""fibrinogen"", ""start_span"": 269, ""end_span"": 279, ""type"": ""Gene/Protein""}, {""token"": ""vitronectin"", ""start_span"": 284, ""end_span"": 295, ""type"": ""Gene/Protein""}]"	test
Expression of IL - 13R alpha 1 evoked STAT3 activation by IL - 4 and IL - 13, and in stimulated human B cells, on which IL - 13R alpha 1 was highly expressed, IL - 4 and IL - 13 induced STAT3 activation.	IL - 13R alpha 1,14,30,Gene/Protein	STAT3,38,43,Gene/Protein	IL - 4,58,64,Gene/Protein	IL - 13,69,76,Gene/Protein	IL - 13R alpha 1,120,136,Gene/Protein	IL - 4,159,165,Gene/Protein	IL - 13,170,177,Gene/Protein	STAT3,186,191,Gene/Protein	"[{""token"": ""IL - 13R alpha 1"", ""start_span"": 14, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13R alpha 1"", ""start_span"": 120, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 159, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 186, ""end_span"": 191, ""type"": ""Gene/Protein""}]"	test
Furthermore, we found that the Box1 region and the C - terminal tail of IL - 13R alpha 1 were critical for binding to Tyk2, and activation of Jak1, Tyk2, the insulin receptor substrate - 1 and STAT6 respectively.	Box1 region,31,42,Gene/Protein	C - terminal tail,51,68,Gene/Protein	IL - 13R alpha 1,72,88,Gene/Protein	Tyk2,118,122,Gene/Protein	Jak1,142,146,Gene/Protein	Tyk2,148,152,Gene/Protein	insulin receptor substrate - 1,158,188,Gene/Protein	STAT6,193,198,Gene/Protein	"[{""token"": ""Box1 region"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""C - terminal tail"", ""start_span"": 51, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13R alpha 1"", ""start_span"": 72, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""Tyk2"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""Jak1"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""Tyk2"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""insulin receptor substrate - 1"", ""start_span"": 158, ""end_span"": 188, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Gene/Protein""}]"	test
Proteasome function was also necessary for the lysosomal degradation of IL - 2 internalized by IL - 2R that were comprised of cytoplasmic tailless beta - or gamma c - subunits, suggesting that the target protein for the proteasome is independent of either the cytoplasmic tail of the IL - 2R beta - or gamma c - subunits and their associated signaling components.	IL - 2,72,78,Gene/Protein	IL - 2R,95,102,Gene/Protein	cytoplasmic tailless,126,146,Gene/Protein	beta - or gamma c - subunits,147,175,Gene/Protein	proteasome,220,230,Gene/Protein	cytoplasmic tail,260,276,Gene/Protein	IL - 2R,284,291,Gene/Protein	beta - or gamma c - subunits,292,320,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R"", ""start_span"": 95, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""cytoplasmic tailless"", ""start_span"": 126, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""beta - or gamma c - subunits"", ""start_span"": 147, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""proteasome"", ""start_span"": 220, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""cytoplasmic tail"", ""start_span"": 260, ""end_span"": 276, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R"", ""start_span"": 284, ""end_span"": 291, ""type"": ""Gene/Protein""}, {""token"": ""beta - or gamma c - subunits"", ""start_span"": 292, ""end_span"": 320, ""type"": ""Gene/Protein""}]"	test
We compared the expression of Egr - 1 during B cell stimulation with Fab ' 2 and IgG anti - immunoglobulin ( anti - Ig), since it is known that Fab ' 2 anti - Ig is mitogenic while IgG anti - Ig is not, owing to a dominant inhibitory effect of crosslinking the B cell Fc gamma RII to membrane Ig.	Egr - 1,30,37,Gene/Protein	Fab ' 2,69,76,Gene/Protein	IgG anti - immunoglobulin,81,106,Gene/Protein	anti - Ig,109,118,Gene/Protein	Fab ' 2 anti - Ig,144,161,Gene/Protein	IgG anti - Ig,181,194,Gene/Protein	B cell Fc gamma RII,261,280,Gene/Protein	membrane Ig,284,295,Gene/Protein	"[{""token"": ""Egr - 1"", ""start_span"": 30, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""Fab ' 2"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""IgG anti - immunoglobulin"", ""start_span"": 81, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""anti - Ig"", ""start_span"": 109, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""Fab ' 2 anti - Ig"", ""start_span"": 144, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""IgG anti - Ig"", ""start_span"": 181, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""B cell Fc gamma RII"", ""start_span"": 261, ""end_span"": 280, ""type"": ""Gene/Protein""}, {""token"": ""membrane Ig"", ""start_span"": 284, ""end_span"": 295, ""type"": ""Gene/Protein""}]"	test
IL - 7 and IL - 15 induced the same complexes as IL - 2, a feature explained by the existence of similar tyrosine - phosphorylated motifs in the cytoplasmic domains of IL - 2R beta and IL - 7R that can serve as docking sites for Stat proteins.	IL - 7,0,6,Gene/Protein	IL - 15,11,18,Gene/Protein	IL - 2,49,55,Gene/Protein	tyrosine - phosphorylated motifs,105,137,Gene/Protein	cytoplasmic domains,145,164,Gene/Protein	IL - 2R beta,168,180,Gene/Protein	IL - 7R,185,192,Gene/Protein	Stat proteins,229,242,Gene/Protein	"[{""token"": ""IL - 7"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15"", ""start_span"": 11, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 49, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine - phosphorylated motifs"", ""start_span"": 105, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""cytoplasmic domains"", ""start_span"": 145, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R beta"", ""start_span"": 168, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7R"", ""start_span"": 185, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""Stat proteins"", ""start_span"": 229, ""end_span"": 242, ""type"": ""Gene/Protein""}]"	train
Transient transfections of CAT reporter gene constructs containing various Fc gamma RIC promoter sequences into U937 cells revealed that a 20 - bp region surrounding the transcription start site ( - 7 to + 13) was capable of mediating transcription initiation and that an IFN - gamma responsive element ( GIRE) was present within 74 bp upstream of the transcription initiation site.	CAT reporter gene constructs,27,55,Gene/Protein	Fc gamma RIC promoter sequences,75,106,Gene/Protein	20 - bp region,139,153,Gene/Protein	transcription start site,170,194,Gene/Protein	IFN - gamma responsive element,272,302,Gene/Protein	GIRE,305,309,Gene/Protein	74 bp upstream,330,344,Gene/Protein	transcription initiation site,352,381,Gene/Protein	"[{""token"": ""CAT reporter gene constructs"", ""start_span"": 27, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""Fc gamma RIC promoter sequences"", ""start_span"": 75, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""20 - bp region"", ""start_span"": 139, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""transcription start site"", ""start_span"": 170, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma responsive element"", ""start_span"": 272, ""end_span"": 302, ""type"": ""Gene/Protein""}, {""token"": ""GIRE"", ""start_span"": 305, ""end_span"": 309, ""type"": ""Gene/Protein""}, {""token"": ""74 bp upstream"", ""start_span"": 330, ""end_span"": 344, ""type"": ""Gene/Protein""}, {""token"": ""transcription initiation site"", ""start_span"": 352, ""end_span"": 381, ""type"": ""Gene/Protein""}]"	train
BACKGROUND: The induction of vascular cell adhesion molecule - 1 ( VCAM - 1) and E - selectin by tumor necrosis factor - alpha ( TNF) is mediated by mobilization of the transcription factor nuclear factor - kappa B ( NF - kappa B).	vascular cell adhesion molecule - 1,29,64,Gene/Protein	VCAM - 1,67,75,Gene/Protein	E - selectin,81,93,Gene/Protein	tumor necrosis factor - alpha,97,126,Gene/Protein	TNF,129,132,Gene/Protein	transcription factor,169,189,Gene/Protein	nuclear factor - kappa B,190,214,Gene/Protein	NF - kappa B,217,229,Gene/Protein	"[{""token"": ""vascular cell adhesion molecule - 1"", ""start_span"": 29, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""VCAM - 1"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""E - selectin"", ""start_span"": 81, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 97, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""TNF"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 169, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor - kappa B"", ""start_span"": 190, ""end_span"": 214, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 217, ""end_span"": 229, ""type"": ""Gene/Protein""}]"	train
DNA - swap experiments using chloramphenicol acetyl - transferase assay demonstrated that androgen can suppress the transcriptional activities of SV40 early promoter via the interaction between this TR2RE - SV40 and the chimeric receptor AR / TR2 / AR with the DNA - binding domain of the TR2 orphan receptor flanked by the N - terminal and androgen - binding domains of the androgen receptor.	chloramphenicol acetyl - transferase,29,65,Gene/Protein	SV40 early promoter,146,165,Gene/Protein	TR2RE - SV40,199,211,Gene/Protein	chimeric receptor AR / TR2 / AR,220,251,Gene/Protein	DNA - binding domain,261,281,Gene/Protein	TR2 orphan receptor,289,308,Gene/Protein	N - terminal and androgen - binding domains,324,367,Gene/Protein	androgen receptor,375,392,Gene/Protein	"[{""token"": ""chloramphenicol acetyl - transferase"", ""start_span"": 29, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""SV40 early promoter"", ""start_span"": 146, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""TR2RE - SV40"", ""start_span"": 199, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""chimeric receptor AR / TR2 / AR"", ""start_span"": 220, ""end_span"": 251, ""type"": ""Gene/Protein""}, {""token"": ""DNA - binding domain"", ""start_span"": 261, ""end_span"": 281, ""type"": ""Gene/Protein""}, {""token"": ""TR2 orphan receptor"", ""start_span"": 289, ""end_span"": 308, ""type"": ""Gene/Protein""}, {""token"": ""N - terminal and androgen - binding domains"", ""start_span"": 324, ""end_span"": 367, ""type"": ""Gene/Protein""}, {""token"": ""androgen receptor"", ""start_span"": 375, ""end_span"": 392, ""type"": ""Gene/Protein""}]"	train
EBNA - 2 trans - activates cellular and viral genes like CD23, c - fgr, latent membrane protein 1 ( LMP1) and terminal protein 1 ( TP1).	EBNA - 2,0,8,Gene/Protein	cellular and viral genes,27,51,Gene/Protein	CD23,57,61,Gene/Protein	c - fgr,63,70,Gene/Protein	latent membrane protein 1,72,97,Gene/Protein	LMP1,100,104,Gene/Protein	terminal protein 1,110,128,Gene/Protein	TP1,131,134,Gene/Protein	"[{""token"": ""EBNA - 2"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""cellular and viral genes"", ""start_span"": 27, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""CD23"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""c - fgr"", ""start_span"": 63, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""latent membrane protein 1"", ""start_span"": 72, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""LMP1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""terminal protein 1"", ""start_span"": 110, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""TP1"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Gene/Protein""}]"	train
The protein components of this complex are specifically competed by an AP1 consensus motif and were shown by supershift to include c - Jun and c - Fos, suggesting that this binding site is an AP1 motif and that the Jun and Fos families of transcription factors play a role in the regulation of the kappa light chain gene.	AP1 consensus motif,71,90,Gene/Protein	c - Jun,131,138,Gene/Protein	c - Fos,143,150,Gene/Protein	binding site,173,185,Gene/Protein	AP1 motif,192,201,Gene/Protein	Jun and Fos families,215,235,Gene/Protein	transcription factors,239,260,Gene/Protein	kappa light chain gene,298,320,Gene/Protein	"[{""token"": ""AP1 consensus motif"", ""start_span"": 71, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""binding site"", ""start_span"": 173, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""AP1 motif"", ""start_span"": 192, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""Jun and Fos families"", ""start_span"": 215, ""end_span"": 235, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 239, ""end_span"": 260, ""type"": ""Gene/Protein""}, {""token"": ""kappa light chain gene"", ""start_span"": 298, ""end_span"": 320, ""type"": ""Gene/Protein""}]"	train
NF - kappa B is a nuclear protein of the rel oncogene family capable of enhancing transcription of several cellular genes, including IL - 2 and the IL - 2 receptor, and viral genes transcribed from the HIV - 1 LTR.	NF - kappa B,0,12,Gene/Protein	nuclear protein,18,33,Gene/Protein	rel oncogene family,41,60,Gene/Protein	several cellular genes,99,121,Gene/Protein	IL - 2,133,139,Gene/Protein	IL - 2 receptor,148,163,Gene/Protein	viral genes,169,180,Gene/Protein	HIV - 1 LTR,202,213,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""nuclear protein"", ""start_span"": 18, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""rel oncogene family"", ""start_span"": 41, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""several cellular genes"", ""start_span"": 99, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 133, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 receptor"", ""start_span"": 148, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""viral genes"", ""start_span"": 169, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 LTR"", ""start_span"": 202, ""end_span"": 213, ""type"": ""Gene/Protein""}]"	train
Analyses of hybrid cells show that TIMP, ZXDA, and ZXDB loci on the proximal short arm, and AR and PHKA1 loci on the long arm, are well expressed from the tiny ring X chromosome lacking XIST DNA.	TIMP,35,39,Gene/Protein	ZXDA,41,45,Gene/Protein	ZXDB loci,51,60,Gene/Protein	proximal short arm,68,86,Gene/Protein	AR,92,94,Gene/Protein	PHKA1 loci,99,109,Gene/Protein	tiny ring X chromosome,155,177,Gene/Protein	XIST DNA,186,194,Gene/Protein	"[{""token"": ""TIMP"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""ZXDA"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""ZXDB loci"", ""start_span"": 51, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""proximal short arm"", ""start_span"": 68, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""AR"", ""start_span"": 92, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""PHKA1 loci"", ""start_span"": 99, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""tiny ring X chromosome"", ""start_span"": 155, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""XIST DNA"", ""start_span"": 186, ""end_span"": 194, ""type"": ""Gene/Protein""}]"	train
The promoter of the human major histocompatibility complex class II - associated invariant - chain gene ( Ii) contains two NF - kappa B / Rel binding sites located at - 109 to - 118 ( Ii kappa B - 1) and - 163 to - 172 ( Ii kappa B - 2) from the transcription start site.	promoter,4,12,Gene/Protein	histocompatibility complex class II - associated invariant - chain gene,32,103,Gene/Protein	Ii,106,108,Gene/Protein	NF - kappa B / Rel binding sites,123,155,Gene/Protein	- 109 to - 118,167,181,Gene/Protein	Ii kappa B - 1,184,198,Gene/Protein	- 163 to - 172,204,218,Gene/Protein	Ii kappa B - 2,221,235,Gene/Protein	"[{""token"": ""promoter"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""histocompatibility complex class II - associated invariant - chain gene"", ""start_span"": 32, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""Ii"", ""start_span"": 106, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B / Rel binding sites"", ""start_span"": 123, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""- 109 to - 118"", ""start_span"": 167, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""Ii kappa B - 1"", ""start_span"": 184, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""- 163 to - 172"", ""start_span"": 204, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""Ii kappa B - 2"", ""start_span"": 221, ""end_span"": 235, ""type"": ""Gene/Protein""}]"	train
